source,period,Label,count,total_count
42393,2015-12-11,-1,1,1
42393,2015-12-18,-1,1,1
42393,2015-12-21,-1,1,1
42393,2015-12-23,-1,1,1
42393,2016-01-02,-1,1,1
42393,2016-01-07,-1,1,1
42393,2016-01-22,-1,1,1
42393,2016-02-01,-1,1,1
42393,2016-02-03,-1,1,1
42393,2017-01-13,-1,1,1
42393,2017-01-29,-1,1,1
42393,2017-01-30,-1,1,1
42393,2017-02-15,-1,1,1
42393,2017-04-04,-1,1,1
42393,2017-04-10,-1,1,1
42393,2017-04-12,-1,1,1
42412,2015-01-12,-1,1,1
42412,2015-03-27,-1,1,1
42412,2015-03-28,-1,1,1
42393,2016-06-06,-1,1,1
42393,2016-06-09,-1,1,1
42393,2016-06-12,-1,1,1
42393,2016-06-26,-1,1,1
42393,2016-08-31,-1,1,1
42393,2016-09-04,-1,1,1
5640,2016-07-25,-1,1,1
5640,2016-07-27,-1,1,1
5640,2016-08-12,-1,1,1
5640,2016-09-26,-1,1,1
5640,2016-10-07,-1,1,1
5640,2016-11-21,-1,1,1
5640,2016-12-05,-1,1,1
5640,2016-12-11,-1,1,1
5640,2016-12-12,-1,1,1
42428,2016-12-01,-1,1,1
42430,2014-07-22,-1,1,1
42430,2014-10-20,-1,1,1
42430,2017-02-20,-1,1,1
42393,2016-12-11,-1,1,1
42393,2016-12-27,-1,1,1
42393,2017-01-12,-1,1,1
42423,2015-02-23,-1,1,1
42423,2015-08-14,-1,1,1
42423,2015-08-17,-1,1,1
42423,2015-12-10,-1,1,1
42423,2016-04-21,-1,1,1
42423,2016-05-12,-1,1,1
42423,2016-06-22,-1,1,1
42423,2016-10-06,-1,1,1
42423,2017-04-17,-1,1,1
42428,2014-08-20,-1,1,1
5640,2017-03-21,-1,1,1
5644,2016-03-31,-1,1,1
5646,2015-05-27,-1,1,1
5659,2015-05-10,-1,1,1
5640,2016-07-21,-1,1,1
5640,2016-07-23,-1,1,1
42430,2017-03-18,-1,1,1
42430,2017-04-05,-1,1,1
42435,2016-04-05,-1,1,1
42437,2016-10-06,-1,1,1
42450,2014-08-08,-1,1,1
42462,2015-12-09,-1,1,1
42462,2016-05-28,-1,1,1
42462,2016-08-03,-1,1,1
42479,2014-06-28,-1,1,1
42479,2014-08-30,-1,1,1
42479,2014-11-28,-1,1,1
42479,2015-06-17,-1,1,1
42479,2015-09-05,-1,1,1
42479,2015-09-22,-1,1,1
42412,2016-05-12,-1,1,1
42423,2014-04-13,-1,1,1
42479,2016-05-25,-1,1,1
42484,2016-09-12,-1,1,1
42488,2014-08-20,-1,1,1
42494,2016-03-30,-1,1,1
42494,2016-10-15,-1,1,1
42500,2015-12-26,-1,1,1
42500,2016-09-28,-1,1,1
42503,2015-04-28,-1,1,1
42520,2014-05-12,-1,1,1
42524,2014-02-13,-1,1,1
42526,2014-11-17,-1,1,1
42534,2014-03-10,-1,1,1
42534,2014-03-28,-1,1,1
42534,2014-06-26,-1,1,1
42534,2014-07-09,-1,1,1
42534,2014-09-07,-1,1,1
42590,2016-10-04,-1,1,1
42591,2015-09-28,-1,1,1
42534,2014-10-14,-1,1,1
42534,2014-10-15,-1,1,1
42534,2014-10-16,-1,1,1
42534,2014-11-09,-1,1,1
42534,2014-11-17,-1,1,1
42534,2014-12-10,-1,1,1
42534,2014-12-11,-1,1,1
42534,2014-12-20,-1,1,1
42534,2015-03-19,-1,1,1
42534,2015-05-24,-1,1,1
42534,2015-07-13,-1,1,1
42534,2015-07-25,-1,1,1
42534,2015-09-27,-1,1,1
42534,2015-10-06,-1,1,1
42659,2016-04-29,-1,1,1
42664,2014-11-10,-1,1,1
42673,2016-06-27,-1,1,1
42534,2016-04-29,-1,1,1
42534,2016-05-10,-1,1,1
42534,2016-06-04,-1,1,1
42534,2016-06-20,-1,1,1
42534,2016-06-28,-1,1,1
42534,2016-09-28,-1,1,1
42534,2017-03-24,-1,1,1
42537,2014-02-17,-1,1,1
42537,2014-07-29,-1,1,1
42551,2014-01-26,-1,1,1
42553,2017-02-14,-1,1,1
42563,2015-12-04,-1,1,1
42563,2016-02-09,-1,1,1
42720,2017-03-23,-1,1,1
42720,2017-04-14,-1,1,1
42738,2015-09-03,-1,1,1
42738,2015-10-05,-1,1,1
42609,2014-02-15,-1,1,1
42609,2016-09-15,-1,1,1
42609,2016-11-04,-1,1,1
42620,2014-10-04,-1,1,1
42620,2015-11-12,-1,1,1
42622,2016-10-07,-1,1,1
42624,2014-04-16,-1,1,1
42629,2014-01-14,-1,1,1
42629,2015-11-01,-1,1,1
42629,2016-11-17,-1,1,1
42633,2015-10-28,-1,1,1
42636,2015-03-21,-1,1,1
42800,2016-04-25,-1,1,1
42800,2016-09-15,-1,1,1
42800,2016-12-08,-1,1,1
42811,2016-04-18,-1,1,1
42811,2016-05-06,-1,1,1
42811,2016-07-06,-1,1,1
42811,2016-08-14,-1,1,1
42681,2016-07-27,-1,1,1
42683,2016-02-26,-1,1,1
42683,2016-04-20,-1,1,1
42695,2014-06-18,-1,1,1
42706,2014-10-01,-1,1,1
42706,2015-08-01,-1,1,1
42711,2016-11-12,-1,1,1
42711,2016-11-20,-1,1,1
42720,2016-02-22,-1,1,1
42818,2015-04-02,-1,1,1
42819,2014-04-14,-1,1,1
42819,2014-07-28,-1,1,1
42819,2014-10-08,-1,1,1
42819,2014-10-28,-1,1,1
42819,2015-05-19,-1,1,1
42819,2015-05-27,-1,1,1
42819,2015-07-02,-1,1,1
42745,2014-02-23,-1,1,1
42745,2015-06-08,-1,1,1
42749,2015-12-06,-1,1,1
42766,2016-04-21,-1,1,1
42780,2015-01-17,-1,1,1
42780,2015-02-08,-1,1,1
42780,2015-03-01,-1,1,1
42800,2015-03-19,-1,1,1
42821,2014-10-11,-1,1,1
42822,2015-07-10,-1,1,1
42833,2016-02-26,-1,1,1
42834,2014-03-07,-1,1,1
42834,2014-05-08,-1,1,1
42834,2015-07-01,-1,1,1
42834,2015-08-18,-1,1,1
42834,2016-06-30,-1,1,1
42834,2016-12-17,-1,1,1
42811,2016-08-31,-1,1,1
42811,2016-09-25,-1,1,1
42811,2016-10-24,-1,1,1
42811,2016-10-26,-1,1,1
42811,2017-01-12,-1,1,1
42812,2015-09-14,-1,1,1
42814,2016-08-25,-1,1,1
42854,2015-06-19,-1,1,1
42854,2016-05-17,-1,1,1
42854,2016-09-20,-1,1,1
42856,2015-02-17,-1,1,1
42856,2015-12-01,-1,1,1
42857,2016-07-09,-1,1,1
42857,2016-07-19,-1,1,1
42867,2015-03-06,-1,1,1
42867,2015-03-19,-1,1,1
42819,2015-08-11,-1,1,1
42819,2016-01-08,-1,1,1
42819,2016-02-24,-1,1,1
42819,2017-01-15,-1,1,1
42819,2017-03-03,-1,1,1
42819,2017-03-30,-1,1,1
42819,2017-04-26,-1,1,1
42889,2016-03-08,-1,1,1
42889,2016-04-09,-1,1,1
42889,2016-05-09,-1,1,1
42889,2016-08-12,-1,1,1
42889,2016-08-18,-1,1,1
42889,2016-09-19,-1,1,1
42889,2016-10-03,-1,1,1
42889,2016-10-13,-1,1,1
42890,2016-07-05,-1,1,1
42834,2017-03-21,-1,1,1
42842,2016-02-19,-1,1,1
42842,2016-10-09,-1,1,1
42842,2017-03-03,-1,1,1
42853,2016-07-07,-1,1,1
42854,2014-07-03,-1,1,1
42854,2015-04-19,-1,1,1
42894,2014-11-30,-1,1,1
42898,2014-01-17,-1,1,1
42898,2014-01-22,-1,1,1
42898,2014-01-29,-1,1,1
42898,2014-02-18,-1,1,1
42898,2014-03-27,-1,1,1
42898,2014-04-03,-1,1,1
42898,2014-04-13,-1,1,1
42898,2014-04-25,-1,1,1
42867,2016-03-27,-1,1,1
42867,2016-10-17,-1,1,1
42867,2017-03-23,-1,1,1
42867,2017-03-28,-1,1,1
42874,2014-06-16,-1,1,1
42889,2014-05-25,-1,1,1
42889,2015-11-19,-1,1,1
42898,2014-09-16,-1,1,1
42898,2014-09-30,-1,1,1
42898,2014-11-30,-1,1,1
42898,2014-12-28,-1,1,1
42898,2015-01-08,-1,1,1
42898,2015-02-14,-1,1,1
42898,2015-02-21,-1,1,1
42898,2015-03-01,-1,1,1
42898,2015-05-01,-1,1,1
42898,2015-05-07,-1,1,1
42894,2014-01-28,-1,1,1
42894,2014-02-15,-1,1,1
42894,2014-03-09,-1,1,1
42894,2014-05-08,-1,1,1
42894,2014-10-23,-1,1,1
42894,2014-11-03,-1,1,1
42898,2015-10-30,-1,1,1
42898,2015-11-25,-1,1,1
42898,2016-06-02,-1,1,1
42898,2016-08-19,-1,1,1
42898,2016-08-31,-1,1,1
42898,2016-12-01,-1,1,1
42898,2016-12-20,-1,1,1
42898,2017-04-17,-1,1,1
42899,2014-12-02,-1,1,1
42899,2015-05-24,-1,1,1
42899,2016-02-17,-1,1,1
42898,2014-05-04,-1,1,1
42898,2014-05-05,-1,1,1
42898,2014-05-23,-1,1,1
42898,2014-05-30,-1,1,1
42898,2014-06-05,-1,1,1
42905,2015-06-19,-1,1,1
42905,2015-06-28,-1,1,1
42905,2015-10-16,-1,1,1
42905,2015-10-23,-1,1,1
42905,2015-11-19,-1,1,1
42905,2016-05-10,-1,1,1
42905,2016-05-12,-1,1,1
42905,2016-05-31,-1,1,1
42905,2016-08-21,-1,1,1
42905,2016-10-01,-1,1,1
42905,2016-10-13,-1,1,1
42898,2015-06-14,-1,1,1
42898,2015-07-08,-1,1,1
42898,2015-07-11,-1,1,1
42898,2015-08-03,-1,1,1
42898,2015-10-28,-1,1,1
42909,2014-08-07,-1,1,1
42909,2015-05-13,-1,1,1
42909,2016-04-19,-1,1,1
42909,2016-06-06,-1,1,1
42913,2016-07-17,-1,1,1
42924,2016-11-15,-1,1,1
42924,2017-04-18,-1,1,1
42927,2014-11-02,-1,1,1
42930,2014-06-02,-1,1,1
42930,2015-07-02,-1,1,1
42930,2015-10-27,-1,1,1
42899,2016-03-25,-1,1,1
42899,2016-08-04,-1,1,1
42899,2017-02-01,-1,1,1
42899,2017-02-09,-1,1,1
42905,2014-03-24,-1,1,1
42971,2016-10-29,-1,1,1
42971,2016-11-05,-1,1,1
42971,2016-11-20,-1,1,1
42971,2016-12-14,-1,1,1
42977,2015-11-12,-1,1,1
42979,2016-02-26,-1,1,1
42994,2016-07-06,-1,1,1
42997,2014-02-21,-1,1,1
42997,2014-03-09,-1,1,1
42997,2014-03-19,-1,1,1
42997,2014-05-06,-1,1,1
42905,2016-10-15,-1,1,1
42905,2016-11-03,-1,1,1
42905,2017-03-09,-1,1,1
42905,2017-04-03,-1,1,1
42906,2016-06-30,-1,1,1
42997,2014-08-25,-1,1,1
42997,2014-10-06,-1,1,1
42997,2014-10-12,-1,1,1
42997,2014-11-14,-1,1,1
42997,2014-12-06,-1,1,1
42997,2015-01-06,-1,1,1
42997,2015-01-13,-1,1,1
42997,2015-01-17,-1,1,1
42997,2015-01-24,-1,1,1
42997,2015-02-08,-1,1,1
42997,2015-02-09,-1,1,1
42930,2015-11-14,-1,1,1
42970,2016-03-05,-1,1,1
42970,2016-05-22,-1,1,1
42971,2016-06-29,-1,1,1
42971,2016-10-27,-1,1,1
42997,2015-06-28,-1,1,1
42997,2015-07-09,-1,1,1
42997,2015-07-20,-1,1,1
42997,2015-09-02,-1,1,1
42997,2015-09-24,-1,1,1
42997,2015-09-29,-1,1,1
42997,2015-10-13,-1,1,1
42997,2015-10-20,-1,1,1
42997,2015-10-21,-1,1,1
42997,2015-11-07,-1,1,1
42997,2015-11-17,-1,1,1
42997,2014-05-14,-1,1,1
42997,2014-06-15,-1,1,1
42997,2014-07-20,-1,1,1
42997,2014-07-29,-1,1,1
42997,2014-07-31,-1,1,1
42997,2016-01-10,-1,1,1
42997,2016-01-21,-1,1,1
42997,2016-02-09,-1,1,1
42997,2016-02-14,-1,1,1
42997,2016-02-24,-1,1,1
42997,2016-03-11,-1,1,1
42997,2016-04-12,-1,1,1
42997,2016-05-08,-1,1,1
42997,2016-05-19,-1,1,1
42997,2016-05-29,-1,1,1
42997,2016-06-09,-1,1,1
42997,2015-02-12,-1,1,1
42997,2015-04-14,-1,1,1
42997,2015-04-29,-1,1,1
42997,2015-05-06,-1,1,1
42997,2015-06-08,-1,1,1
42997,2016-07-29,-1,1,1
42997,2016-08-31,-1,1,1
42997,2016-09-06,-1,1,1
42997,2016-09-24,-1,1,1
42997,2016-10-09,-1,1,1
42997,2016-10-12,-1,1,1
42997,2016-10-14,-1,1,1
42997,2016-10-16,-1,1,1
42997,2016-10-22,-1,1,1
42997,2016-11-03,-1,1,1
42997,2016-11-07,-1,1,1
42997,2016-12-06,-1,1,1
42997,2016-12-19,-1,1,1
42997,2015-11-21,-1,1,1
42997,2015-11-24,-1,1,1
42997,2015-12-14,-1,1,1
42997,2017-01-14,-1,1,1
42997,2017-01-18,-1,1,1
42997,2017-01-21,-1,1,1
42997,2017-02-05,-1,1,1
42997,2017-03-05,-1,1,1
42997,2017-03-09,-1,1,1
42997,2017-03-27,-1,1,1
42997,2017-04-06,-1,1,1
42997,2017-04-07,-1,1,1
42997,2017-04-10,-1,1,1
42997,2017-04-13,-1,1,1
42997,2017-04-14,-1,1,1
42997,2017-04-17,-1,1,1
42997,2016-06-21,-1,1,1
42997,2016-07-05,-1,1,1
42997,2016-07-17,-1,1,1
43008,2014-03-17,-1,1,1
43008,2015-03-21,-1,1,1
43008,2015-04-23,-1,1,1
43008,2016-04-05,-1,1,1
43008,2016-12-11,-1,1,1
43008,2017-04-16,-1,1,1
43022,2015-05-18,-1,1,1
43022,2016-11-14,-1,1,1
43024,2015-09-02,-1,1,1
43042,2017-04-10,-1,1,1
43045,2016-07-21,-1,1,1
43045,2016-08-31,-1,1,1
43045,2016-10-28,-1,1,1
42997,2016-12-29,-1,1,1
42997,2017-01-05,-1,1,1
42997,2017-01-07,-1,1,1
5640,2016-01-24,-1,1,1
5640,2016-02-15,-1,1,1
5640,2016-02-23,-1,1,1
5640,2016-03-25,-1,1,1
5640,2016-04-21,-1,1,1
5640,2016-04-22,-1,1,1
5640,2016-04-30,-1,1,1
5640,2016-05-04,-1,1,1
5640,2016-05-14,-1,1,1
5640,2016-05-21,-1,1,1
43098,2015-02-22,-1,1,1
43098,2015-09-26,-1,1,1
43098,2015-12-02,-1,1,1
43098,2016-07-04,-1,1,1
42997,2017-04-21,-1,1,1
42997,2017-04-27,-1,1,1
43152,2015-04-10,-1,1,1
43045,2017-04-22,-1,1,1
43046,2017-03-27,-1,1,1
43057,2015-08-19,-1,1,1
43073,2015-10-21,-1,1,1
43074,2015-02-07,-1,1,1
43074,2015-02-12,-1,1,1
43084,2014-02-12,-1,1,1
43090,2015-02-15,-1,1,1
43098,2014-03-29,-1,1,1
5640,2017-01-13,-1,1,1
5640,2017-01-18,-1,1,1
5640,2017-01-19,-1,1,1
5640,2017-01-21,-1,1,1
5640,2015-12-20,-1,1,1
5640,2016-01-13,-1,1,1
43245,2014-10-21,-1,1,1
43245,2015-10-23,-1,1,1
43245,2016-03-04,-1,1,1
43098,2016-12-19,-1,1,1
43106,2015-07-10,-1,1,1
43111,2016-12-01,-1,1,1
43111,2017-04-26,-1,1,1
43116,2017-02-27,-1,1,1
43116,2017-03-20,-1,1,1
43116,2017-03-27,-1,1,1
43117,2016-06-05,-1,1,1
43117,2016-06-07,-1,1,1
43117,2016-06-12,-1,1,1
43117,2016-06-13,-1,1,1
43140,2014-04-04,-1,1,1
43143,2016-11-10,-1,1,1
43293,2014-07-31,-1,1,1
43296,2014-08-09,-1,1,1
43296,2014-08-10,-1,1,1
43296,2014-08-13,-1,1,1
43152,2017-03-10,-1,1,1
43159,2014-05-14,-1,1,1
43179,2015-10-29,-1,1,1
43185,2017-01-25,-1,1,1
43197,2016-05-16,-1,1,1
43204,2014-10-03,-1,1,1
43204,2016-02-09,-1,1,1
43231,2014-07-04,-1,1,1
43237,2016-02-25,-1,1,1
43243,2015-11-16,-1,1,1
43245,2014-07-01,-1,1,1
43245,2014-10-11,-1,1,1
43335,2016-08-21,-1,1,1
43335,2016-11-23,-1,1,1
43335,2017-04-12,-1,1,1
43346,2016-02-27,-1,1,1
43249,2015-08-28,-1,1,1
43257,2016-08-12,-1,1,1
43267,2014-02-21,-1,1,1
43267,2014-05-29,-1,1,1
43267,2014-12-01,-1,1,1
43267,2016-10-31,-1,1,1
43274,2017-01-30,-1,1,1
43274,2017-02-18,-1,1,1
43274,2017-03-25,-1,1,1
43281,2016-06-12,-1,1,1
43281,2016-07-10,-1,1,1
43293,2014-02-21,-1,1,1
43399,2015-05-15,-1,1,1
43425,2015-07-25,-1,1,1
43425,2015-08-30,-1,1,1
43427,2016-02-13,-1,1,1
43296,2014-10-19,-1,1,1
43333,2014-02-11,-1,1,1
43333,2014-05-08,-1,1,1
43333,2014-10-03,-1,1,1
43333,2014-10-12,-1,1,1
43333,2015-04-13,-1,1,1
43333,2015-05-03,-1,1,1
43333,2015-11-17,-1,1,1
43333,2016-09-23,-1,1,1
43333,2017-01-21,-1,1,1
43335,2015-11-03,-1,1,1
43335,2016-06-13,-1,1,1
43471,2014-11-24,-1,1,1
43474,2016-10-11,-1,1,1
43475,2014-04-21,-1,1,1
43485,2015-07-23,-1,1,1
43347,2015-04-28,-1,1,1
43355,2015-01-11,-1,1,1
43355,2016-08-19,-1,1,1
43368,2014-05-06,-1,1,1
43368,2014-05-12,-1,1,1
43391,2017-03-26,-1,1,1
43392,2015-08-20,-1,1,1
43392,2015-11-04,-1,1,1
43392,2016-03-10,-1,1,1
43392,2016-03-30,-1,1,1
43392,2016-10-22,-1,1,1
43393,2016-02-28,-1,1,1
43507,2014-10-29,-1,1,1
43507,2015-12-22,-1,1,1
43521,2016-02-25,-1,1,1
43522,2016-09-01,-1,1,1
43427,2016-05-05,-1,1,1
43434,2014-11-16,-1,1,1
43434,2015-09-26,-1,1,1
43434,2016-05-10,-1,1,1
43434,2017-03-26,-1,1,1
43458,2016-05-12,-1,1,1
43460,2016-06-06,-1,1,1
43460,2017-04-24,-1,1,1
43465,2014-10-17,-1,1,1
43469,2014-07-17,-1,1,1
43469,2015-03-01,-1,1,1
43469,2016-04-18,-1,1,1
43524,2014-05-30,-1,1,1
43524,2014-06-11,-1,1,1
43524,2014-06-26,-1,1,1
43524,2014-06-28,-1,1,1
43486,2015-12-22,-1,1,1
43486,2016-01-22,-1,1,1
43486,2016-02-01,-1,1,1
43486,2016-04-27,-1,1,1
43486,2016-07-07,-1,1,1
43486,2017-04-24,-1,1,1
43487,2015-12-05,-1,1,1
43488,2014-07-24,-1,1,1
43488,2017-01-04,-1,1,1
43503,2014-05-09,-1,1,1
43505,2014-03-02,-1,1,1
43505,2015-07-20,-1,1,1
43524,2015-06-19,-1,1,1
43524,2015-11-05,-1,1,1
43524,2016-03-10,-1,1,1
43524,2016-03-13,-1,1,1
43522,2016-09-03,-1,1,1
43522,2016-09-04,-1,1,1
43522,2016-09-14,-1,1,1
43522,2016-09-27,-1,1,1
43522,2016-09-29,-1,1,1
43524,2014-01-18,-1,1,1
43524,2014-01-22,-1,1,1
43524,2014-02-08,-1,1,1
43524,2014-02-13,-1,1,1
43524,2014-04-10,-1,1,1
43524,2014-05-12,-1,1,1
43524,2014-05-24,-1,1,1
43533,2014-05-08,-1,1,1
43549,2014-07-24,-1,1,1
43549,2014-08-18,-1,1,1
43549,2015-01-11,-1,1,1
43524,2014-07-09,-1,1,1
43524,2014-07-24,-1,1,1
43524,2014-08-13,-1,1,1
43524,2014-08-19,-1,1,1
43524,2014-08-31,-1,1,1
43524,2014-09-16,-1,1,1
43524,2014-10-24,-1,1,1
43524,2014-12-20,-1,1,1
43524,2015-01-12,-1,1,1
43524,2015-01-16,-1,1,1
43524,2015-04-30,-1,1,1
43524,2015-05-03,-1,1,1
43567,2016-11-01,-1,1,1
43567,2016-11-16,-1,1,1
43567,2017-01-16,-1,1,1
43567,2017-01-24,-1,1,1
43524,2016-03-15,-1,1,1
43524,2016-03-17,-1,1,1
43524,2016-03-31,-1,1,1
43524,2016-04-22,-1,1,1
43524,2016-05-11,-1,1,1
43524,2016-10-20,-1,1,1
43524,2016-12-13,-1,1,1
43524,2017-02-08,-1,1,1
43524,2017-03-29,-1,1,1
43524,2017-04-20,-1,1,1
43530,2015-04-06,-1,1,1
43530,2016-07-16,-1,1,1
43578,2015-05-27,-1,1,1
43578,2017-01-12,-1,1,1
43588,2014-11-18,-1,1,1
43588,2014-12-31,-1,1,1
43549,2015-07-11,-1,1,1
43549,2015-12-31,-1,1,1
43549,2016-04-04,-1,1,1
43559,2014-03-13,-1,1,1
43559,2015-09-10,-1,1,1
43562,2016-11-21,-1,1,1
43567,2016-08-02,-1,1,1
43567,2016-08-04,-1,1,1
43567,2016-09-24,-1,1,1
43567,2016-10-17,-1,1,1
43567,2016-10-21,-1,1,1
43567,2016-10-23,-1,1,1
43591,2015-07-01,-1,1,1
43620,2014-01-19,-1,1,1
43631,2016-09-07,-1,1,1
43631,2017-04-02,-1,1,1
43642,2016-03-06,-1,1,1
43567,2017-02-04,-1,1,1
43567,2017-02-12,-1,1,1
43567,2017-02-15,-1,1,1
43567,2017-02-20,-1,1,1
43567,2017-02-28,-1,1,1
43567,2017-03-17,-1,1,1
43567,2017-03-19,-1,1,1
43567,2017-03-24,-1,1,1
43567,2017-04-06,-1,1,1
43578,2015-01-20,-1,1,1
43578,2015-01-22,-1,1,1
43671,2016-03-26,-1,1,1
43676,2015-04-01,-1,1,1
43676,2016-10-25,-1,1,1
43693,2014-05-04,-1,1,1
43701,2016-08-04,-1,1,1
43717,2016-10-04,-1,1,1
43588,2015-01-28,-1,1,1
43588,2015-04-16,-1,1,1
43588,2015-05-26,-1,1,1
43588,2015-06-09,-1,1,1
43588,2015-06-20,-1,1,1
43588,2015-07-06,-1,1,1
43588,2015-07-13,-1,1,1
43588,2015-07-17,-1,1,1
43588,2015-09-25,-1,1,1
43591,2015-05-09,-1,1,1
43758,2014-05-22,-1,1,1
43758,2014-05-31,-1,1,1
43758,2014-07-14,-1,1,1
43758,2014-09-06,-1,1,1
43758,2014-11-24,-1,1,1
43758,2015-01-11,-1,1,1
43758,2015-01-18,-1,1,1
43652,2015-10-07,-1,1,1
43652,2016-04-20,-1,1,1
43657,2014-08-03,-1,1,1
43661,2016-05-10,-1,1,1
43661,2016-09-16,-1,1,1
43661,2016-11-07,-1,1,1
43661,2016-12-15,-1,1,1
43661,2017-03-09,-1,1,1
43667,2017-01-30,-1,1,1
43758,2015-11-04,-1,1,1
43758,2015-11-09,-1,1,1
43758,2015-12-10,-1,1,1
43758,2016-01-28,-1,1,1
43758,2016-02-18,-1,1,1
43758,2016-05-07,-1,1,1
43758,2016-06-14,-1,1,1
43718,2015-08-24,-1,1,1
43731,2015-09-04,-1,1,1
43737,2017-02-16,-1,1,1
43740,2015-05-09,-1,1,1
43751,2017-01-01,-1,1,1
43756,2015-07-27,-1,1,1
43758,2014-02-28,-1,1,1
43758,2014-04-27,-1,1,1
43758,2014-05-11,-1,1,1
43758,2016-09-19,-1,1,1
43758,2016-09-21,-1,1,1
43758,2016-11-14,-1,1,1
43758,2016-11-16,-1,1,1
43758,2016-11-18,-1,1,1
43758,2016-12-04,-1,1,1
43758,2017-01-04,-1,1,1
43758,2015-03-03,-1,1,1
43758,2015-04-03,-1,1,1
43758,2015-05-22,-1,1,1
43758,2015-06-04,-1,1,1
43758,2015-06-15,-1,1,1
43758,2015-06-28,-1,1,1
43758,2015-07-01,-1,1,1
43758,2015-08-02,-1,1,1
43758,2015-09-16,-1,1,1
43781,2014-06-20,-1,1,1
43781,2014-07-06,-1,1,1
43781,2014-08-19,-1,1,1
43781,2014-10-06,-1,1,1
43781,2014-12-08,-1,1,1
43781,2014-12-23,-1,1,1
43781,2014-12-25,-1,1,1
43781,2015-01-07,-1,1,1
43758,2016-06-16,-1,1,1
43758,2016-06-26,-1,1,1
43758,2016-07-07,-1,1,1
43758,2016-07-14,-1,1,1
43758,2016-08-29,-1,1,1
43758,2016-08-30,-1,1,1
43758,2016-09-17,-1,1,1
43758,2016-09-18,-1,1,1
43781,2016-11-15,-1,1,1
43781,2017-01-18,-1,1,1
43781,2017-02-19,-1,1,1
43781,2017-04-06,-1,1,1
43784,2016-11-15,-1,1,1
43788,2016-12-29,-1,1,1
43788,2017-02-09,-1,1,1
43791,2017-03-08,-1,1,1
43811,2015-03-05,-1,1,1
43758,2017-01-20,-1,1,1
43758,2017-02-03,-1,1,1
43758,2017-04-26,-1,1,1
43765,2015-06-18,-1,1,1
43781,2014-01-06,-1,1,1
43781,2014-01-29,-1,1,1
43781,2014-04-06,-1,1,1
43840,2017-03-07,-1,1,1
43845,2016-04-20,-1,1,1
43854,2014-01-01,-1,1,1
43854,2014-01-11,-1,1,1
43854,2014-02-10,-1,1,1
43854,2014-02-15,-1,1,1
43854,2014-03-13,-1,1,1
43854,2014-04-28,-1,1,1
43854,2014-05-25,-1,1,1
43781,2015-01-26,-1,1,1
43781,2015-04-04,-1,1,1
43781,2015-04-09,-1,1,1
43781,2015-07-19,-1,1,1
43781,2015-07-20,-1,1,1
43781,2015-08-29,-1,1,1
43781,2016-03-24,-1,1,1
43854,2014-09-30,-1,1,1
43854,2014-10-28,-1,1,1
43854,2014-10-29,-1,1,1
43854,2015-01-03,-1,1,1
43854,2015-01-12,-1,1,1
43854,2015-02-11,-1,1,1
43854,2015-02-23,-1,1,1
43854,2015-03-22,-1,1,1
43854,2015-04-10,-1,1,1
43826,2015-04-06,-1,1,1
43826,2015-08-14,-1,1,1
43826,2016-01-25,-1,1,1
43826,2017-03-01,-1,1,1
43826,2017-03-06,-1,1,1
43838,2014-02-23,-1,1,1
43838,2014-06-26,-1,1,1
43854,2015-09-25,-1,1,1
43854,2015-10-05,-1,1,1
43854,2015-11-09,-1,1,1
43854,2015-12-05,-1,1,1
43854,2015-12-20,-1,1,1
43854,2015-12-21,-1,1,1
43854,2016-01-06,-1,1,1
43854,2016-01-15,-1,1,1
43854,2016-04-02,-1,1,1
43854,2014-06-14,-1,1,1
43854,2014-06-23,-1,1,1
43854,2014-07-05,-1,1,1
43854,2014-08-01,-1,1,1
43854,2014-08-22,-1,1,1
43854,2014-09-15,-1,1,1
43854,2014-09-28,-1,1,1
43854,2016-09-01,-1,1,1
43854,2016-09-04,-1,1,1
43854,2016-12-08,-1,1,1
43854,2016-12-13,-1,1,1
43854,2017-01-17,-1,1,1
43854,2017-01-31,-1,1,1
43854,2017-03-06,-1,1,1
43854,2017-03-16,-1,1,1
43859,2016-07-02,-1,1,1
43861,2014-03-28,-1,1,1
43854,2015-05-29,-1,1,1
43854,2015-06-04,-1,1,1
43854,2015-06-07,-1,1,1
43854,2015-06-24,-1,1,1
43854,2015-08-05,-1,1,1
43854,2015-08-27,-1,1,1
43899,2015-02-06,-1,1,1
43899,2015-02-24,-1,1,1
43899,2015-04-01,-1,1,1
43899,2015-07-02,-1,1,1
43899,2015-09-02,-1,1,1
43899,2016-01-06,-1,1,1
43899,2016-01-12,-1,1,1
43899,2016-03-21,-1,1,1
43903,2014-07-19,-1,1,1
43903,2014-08-06,-1,1,1
43903,2014-10-21,-1,1,1
43903,2015-06-08,-1,1,1
43854,2016-04-14,-1,1,1
43854,2016-06-10,-1,1,1
43854,2016-08-22,-1,1,1
43854,2016-08-30,-1,1,1
5640,2015-03-20,-1,1,1
5640,2015-03-24,-1,1,1
5640,2015-04-05,-1,1,1
5640,2015-08-14,-1,1,1
5640,2015-08-26,-1,1,1
5640,2015-08-28,-1,1,1
5640,2015-09-23,-1,1,1
5640,2015-09-26,-1,1,1
5640,2015-09-28,-1,1,1
5640,2015-10-15,-1,1,1
5640,2015-10-18,-1,1,1
43957,2015-08-01,-1,1,1
43957,2015-08-28,-1,1,1
